,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Cloud Type,Solar Zenith Angle,Surface Albedo,Wind Direction,Pressure,Relative Humidity,Precipitable Water
2015-05-03 18:00:00,2015,5,3,18,0,125,78,251,0.8,20,0,79.01,0.139,217.6,1000,68.92,1.77
2015-05-03 18:30:00,2015,5,3,18,30,46,36,105,0.9,19,0,84.65,0.139,217.6,1000,73.34,1.756
2015-05-03 19:00:00,2015,5,3,19,0,0,0,0,1.1,18,0,90.16,0.139,203.0,1000,68.05,1.742
2015-05-03 19:30:00,2015,5,3,19,30,0,0,0,1.1,17,0,95.51,0.139,203.0,1000,72.48,1.727
2015-05-03 20:00:00,2015,5,3,20,0,0,0,0,1.1,16,0,100.64,0.139,200.8,1000,77.68,1.713
2015-05-03 20:30:00,2015,5,3,20,30,0,0,0,1.1,15,0,105.49,0.139,200.8,1000,82.82000000000001,1.698
2015-05-03 21:00:00,2015,5,3,21,0,0,0,0,1.2000000000000002,15,0,110.0,0.139,205.3,1000,81.52,1.684
2015-05-03 21:30:00,2015,5,3,21,30,0,0,0,1.2000000000000002,14,0,114.09,0.139,205.3,1000,86.95,1.677
2015-05-03 22:00:00,2015,5,3,22,0,0,0,0,1.3,14,0,117.66,0.139,214.2,1000,85.34,1.671
2015-05-03 22:30:00,2015,5,3,22,30,0,0,0,1.3,14,0,120.63,0.139,214.2,1000,85.35000000000001,1.669
2015-05-03 23:00:00,2015,5,3,23,0,0,0,0,1.3,14,0,122.9,0.139,222.9,1000,84.34,1.667
2015-05-03 23:30:00,2015,5,3,23,30,0,0,0,1.3,13,0,124.37,0.139,222.9,1000,90.01,1.665
2015-05-04 00:00:00,2015,5,4,0,0,0,0,0,1.3,13,0,124.98,0.139,229.8,1000,89.05,1.663
2015-05-04 00:30:00,2015,5,4,0,30,0,0,0,1.3,12,0,124.7,0.139,229.8,1000,95.09,1.66
2015-05-04 01:00:00,2015,5,4,1,0,0,0,0,1.3,12,0,123.54,0.139,235.7,1000,93.67,1.658
2015-05-04 01:30:00,2015,5,4,1,30,0,0,0,1.2000000000000002,12,0,121.56,0.139,235.7,1000,93.69,1.656
2015-05-04 02:00:00,2015,5,4,2,0,0,0,0,1.2000000000000002,12,0,118.84,0.139,240.5,1000,92.6,1.655
2015-05-04 02:30:00,2015,5,4,2,30,0,0,0,1.1,12,1,115.47,0.139,240.5,1000,92.61,1.648
2015-05-04 03:00:00,2015,5,4,3,0,0,0,0,1.1,12,1,111.56,0.139,242.9,1000,91.01,1.641
2015-05-04 03:30:00,2015,5,4,3,30,0,0,0,1.1,11,1,107.2,0.139,242.9,1000,97.23,1.617
2015-05-04 04:00:00,2015,5,4,4,0,0,0,0,1.1,11,0,102.46,0.139,241.4,1000,95.09,1.595
2015-05-04 04:30:00,2015,5,4,4,30,0,0,0,1.0,11,0,97.43,0.139,241.4,1000,95.1,1.561
2015-05-04 05:00:00,2015,5,4,5,0,0,0,0,1.0,11,0,92.16,0.139,237.1,1000,94.04,1.527
2015-05-04 05:30:00,2015,5,4,5,30,27,22,86,1.2000000000000002,12,0,86.7,0.139,237.1,1000,88.06,1.496
2015-05-04 06:00:00,2015,5,4,6,0,102,55,298,1.4,14,0,81.09,0.139,230.2,1000,85.67,1.466
2015-05-04 06:30:00,2015,5,4,6,30,194,80,449,1.7000000000000002,15,0,75.38,0.139,230.2,1000,80.34,1.446
2015-05-04 07:00:00,2015,5,4,7,0,296,95,577,2.0,16,0,69.60000000000001,0.139,218.0,1000,76.73,1.427
2015-05-04 07:30:00,2015,5,4,7,30,399,109,656,2.0,17,0,63.78,0.139,218.0,1000,72.02,1.426
2015-05-04 08:00:00,2015,5,4,8,0,501,115,727,2.0,18,0,57.97,0.139,203.3,1000,72.05,1.426
2015-05-04 08:30:00,2015,5,4,8,30,597,124,771,2.2,20,0,52.2,0.139,203.3,1000,67.72,1.448
2015-05-04 09:00:00,2015,5,4,9,0,686,129,809,2.5,22,0,46.54,0.139,205.0,1000,60.620000000000005,1.472
2015-05-04 09:30:00,2015,5,4,9,30,763,134,833,2.7,23,0,41.06,0.139,205.0,1000,57.06,1.525
2015-05-04 10:00:00,2015,5,4,10,0,828,143,845,3.0,24,0,35.88,0.139,207.5,1000,54.34,1.579
2015-05-04 10:30:00,2015,5,4,10,30,881,146,858,3.1,24,0,31.18,0.139,207.5,1000,54.34,1.656
2015-05-04 11:00:00,2015,5,4,11,0,918,152,861,3.3000000000000003,25,0,27.22,0.139,205.7,1000,51.72,1.733
2015-05-04 11:30:00,2015,5,4,11,30,942,154,865,3.4000000000000004,25,0,24.4,0.139,205.7,1000,51.71,1.813
2015-05-04 12:00:00,2015,5,4,12,0,950,158,860,3.5,25,0,23.14,0.139,202.0,1000,52.42,1.893
2015-05-04 12:30:00,2015,5,4,12,30,943,158,857,3.5,25,0,23.71,0.139,202.0,1000,52.4,1.975
2015-05-04 13:00:00,2015,5,4,13,0,918,165,837,3.5,25,0,25.97,0.139,200.0,1000,50.1,2.057
2015-05-04 13:30:00,2015,5,4,13,30,882,163,826,3.4000000000000004,25,0,29.54,0.139,200.0,1000,50.08,2.142
2015-05-04 14:00:00,2015,5,4,14,0,830,163,803,3.4000000000000004,25,0,33.99,0.139,200.0,1000,50.94,2.227
2015-05-04 14:30:00,2015,5,4,14,30,767,159,783,3.3000000000000003,25,0,39.01,0.139,200.0,1000,54.03,2.3040000000000003
2015-05-04 15:00:00,2015,5,4,15,0,691,158,746,3.2,25,0,44.39,0.139,200.6,1000,55.34,2.383
2015-05-04 15:30:00,2015,5,4,15,30,607,150,711,2.9000000000000004,24,0,49.99,0.139,200.6,1000,58.72,2.441
2015-05-04 16:00:00,2015,5,4,16,0,516,140,668,2.7,24,0,55.71,0.139,195.9,1000,62.9,2.5
2015-05-04 16:30:00,2015,5,4,16,30,419,127,612,2.4000000000000004,23,0,61.51,0.139,195.9,1000,66.79,2.5340000000000003
2015-05-04 17:00:00,2015,5,4,17,0,321,111,545,2.1,23,0,67.32000000000001,0.139,188.1,1000,72.63,2.568
2015-05-04 17:30:00,2015,5,4,17,30,223,92,450,1.9,22,0,73.11,0.139,188.1,1000,77.17,2.588
2015-05-04 18:00:00,2015,5,4,18,0,131,67,327,1.8,21,0,78.85000000000001,0.139,187.8,1000,80.85000000000001,2.608
2015-05-04 18:30:00,2015,5,4,18,30,51,36,158,1.8,20,1,84.48,0.139,187.8,1000,86.0,2.621
2015-05-04 19:00:00,2015,5,4,19,0,0,0,0,1.8,19,3,89.99,0.139,193.3,1000,85.99,2.634
2015-05-04 19:30:00,2015,5,4,19,30,0,0,0,1.8,18,3,95.33,0.139,193.3,1000,91.55,2.647
2015-05-04 20:00:00,2015,5,4,20,0,0,0,0,1.8,18,0,100.45,0.139,200.5,1000,90.05,2.66
2015-05-04 20:30:00,2015,5,4,20,30,0,0,0,1.7000000000000002,17,0,105.28,0.139,200.5,1000,95.9,2.674
2015-05-04 21:00:00,2015,5,4,21,0,0,0,0,1.6,17,0,109.78,0.139,208.6,1000,94.56,2.688
2015-05-04 21:30:00,2015,5,4,21,30,0,0,0,1.6,17,0,113.85,0.139,208.6,1000,94.55,2.71
2015-05-04 22:00:00,2015,5,4,22,0,0,0,0,1.6,17,0,117.42,0.139,216.1,1000,93.96,2.733
2015-05-04 22:30:00,2015,5,4,22,30,0,0,0,1.6,16,0,120.37,0.139,216.1,1000,100.0,2.764
2015-05-04 23:00:00,2015,5,4,23,0,0,0,0,1.6,16,0,122.63,0.139,223.4,1000,100.0,2.7960000000000003
2015-05-04 23:30:00,2015,5,4,23,30,0,0,0,1.5,16,0,124.09,0.139,223.4,1000,100.0,2.824
2015-05-05 00:00:00,2015,5,5,0,0,0,0,0,1.5,16,0,124.69,0.139,227.7,1000,100.0,2.853
2015-05-05 00:30:00,2015,5,5,0,30,0,0,0,1.3,15,0,124.41,0.139,227.7,1000,100.0,2.872
2015-05-05 01:00:00,2015,5,5,1,0,0,0,0,1.2000000000000002,15,0,123.25,0.139,229.3,1000,100.0,2.892
2015-05-05 01:30:00,2015,5,5,1,30,0,0,0,1.1,14,0,121.28,0.139,229.3,1000,100.0,2.905
2015-05-05 02:00:00,2015,5,5,2,0,0,0,0,1.1,14,0,118.57,0.139,231.8,1000,100.0,2.919
2015-05-05 02:30:00,2015,5,5,2,30,0,0,0,1.0,14,0,115.21,0.139,231.8,1000,100.0,2.932
2015-05-05 03:00:00,2015,5,5,3,0,0,0,0,1.0,14,0,111.31,0.139,235.4,1000,100.0,2.945
2015-05-05 03:30:00,2015,5,5,3,30,0,0,0,0.9,14,0,106.96,0.139,235.4,1000,100.0,2.958
2015-05-05 04:00:00,2015,5,5,4,0,0,0,0,0.9,14,0,102.24,0.139,238.9,1000,100.0,2.972
2015-05-05 04:30:00,2015,5,5,4,30,0,0,0,0.8,14,0,97.21,0.139,238.9,1000,100.0,2.992
2015-05-05 05:00:00,2015,5,5,5,0,0,0,0,0.8,14,1,91.95,0.139,241.3,1000,100.0,3.012
2015-05-05 05:30:00,2015,5,5,5,30,18,18,0,1.1,15,3,86.5,0.139,241.3,1000,100.0,3.053
2015-05-05 06:00:00,2015,5,5,6,0,64,55,58,1.4,16,3,80.9,0.139,250.7,1000,99.71,3.094
2015-05-05 06:30:00,2015,5,5,6,30,105,94,44,1.2000000000000002,17,3,75.19,0.139,250.7,1000,93.61,3.144
2015-05-05 07:00:00,2015,5,5,7,0,129,124,14,1.1,18,4,69.41,0.139,265.7,1000,92.65,3.194
2015-05-05 07:30:00,2015,5,5,7,30,175,165,22,1.1,19,3,63.6,0.139,265.7,1000,87.06,3.224
2015-05-05 08:00:00,2015,5,5,8,0,167,165,3,1.1,21,3,57.78,0.139,307.8,1000,80.25,3.256
2015-05-05 08:30:00,2015,5,5,8,30,558,166,636,1.2000000000000002,22,0,52.01,0.139,307.8,1000,75.5,3.26
2015-05-05 09:00:00,2015,5,5,9,0,640,182,664,1.4,23,3,46.34,0.139,343.6,1000,71.28,3.264
2015-05-05 09:30:00,2015,5,5,9,30,716,191,694,1.3,24,3,40.85,0.139,343.6,1000,67.12,3.276
2015-05-05 10:00:00,2015,5,5,10,0,495,389,129,1.3,25,3,35.660000000000004,0.139,344.40000000000003,1000,63.72,3.289
2015-05-05 10:30:00,2015,5,5,10,30,528,422,123,1.3,25,3,30.94,0.139,344.40000000000003,1000,63.72,3.323
2015-05-05 11:00:00,2015,5,5,11,0,490,422,75,1.4,25,4,26.96,0.139,326.40000000000003,1000,60.4,3.357
2015-05-05 11:30:00,2015,5,5,11,30,504,427,83,1.4,25,2,24.12,0.139,326.40000000000003,1000,60.39,3.399
2015-05-05 12:00:00,2015,5,5,12,0,899,229,726,1.4,26,0,22.85,0.139,313.70000000000005,1000,60.59,3.4410000000000003
2015-05-05 12:30:00,2015,5,5,12,30,894,229,724,1.2000000000000002,26,0,23.43,0.139,313.70000000000005,1000,60.57,3.488
2015-05-05 13:00:00,2015,5,5,13,0,865,256,675,1.1,26,0,25.72,0.139,300.0,1000,60.6,3.535
2015-05-05 13:30:00,2015,5,5,13,30,831,252,663,1.0,26,0,29.31,0.139,300.0,1000,60.58,3.581
2015-05-05 14:00:00,2015,5,5,14,0,779,258,627,0.9,26,3,33.79,0.139,277.90000000000003,1000,60.69,3.627
2015-05-05 14:30:00,2015,5,5,14,30,720,249,604,0.8,25,3,38.83,0.139,277.90000000000003,1000,64.37,3.669
2015-05-05 15:00:00,2015,5,5,15,0,646,246,558,0.8,25,1,44.22,0.139,256.3,1000,65.71000000000001,3.712
2015-05-05 15:30:00,2015,5,5,15,30,437,291,226,0.8,25,3,49.83,0.139,256.3,1000,65.71000000000001,3.733
2015-05-05 16:00:00,2015,5,5,16,0,452,199,447,0.8,25,7,55.56,0.139,240.6,1000,68.02,3.755
2015-05-05 16:30:00,2015,5,5,16,30,52,52,0,0.9,24,4,61.36,0.139,240.6,1000,72.21000000000001,3.752
2015-05-05 17:00:00,2015,5,5,17,0,226,156,182,1.0,23,7,67.17,0.139,234.0,1000,76.83,3.749
2015-05-05 17:30:00,2015,5,5,17,30,22,22,0,0.8,22,6,72.96000000000001,0.139,234.0,1000,81.63,3.718
2015-05-05 18:00:00,2015,5,5,18,0,80,70,49,0.7000000000000001,21,8,78.69,0.139,214.5,1000,92.02,3.688
2015-05-05 18:30:00,2015,5,5,18,30,28,28,0,0.7000000000000001,20,7,84.32000000000001,0.139,214.5,1000,97.87,3.632
2015-05-05 19:00:00,2015,5,5,19,0,0,0,0,0.8,19,8,89.82000000000001,0.139,203.8,1000,89.18,3.577
2015-05-05 19:30:00,2015,5,5,19,30,0,0,0,0.8,18,3,95.15,0.139,203.8,1000,94.88,3.524
2015-05-05 20:00:00,2015,5,5,20,0,0,0,0,0.9,18,0,100.25,0.139,208.0,1000,96.77,3.472
2015-05-05 20:30:00,2015,5,5,20,30,0,0,0,0.9,18,0,105.08,0.139,208.0,1000,96.76,3.427
2015-05-05 21:00:00,2015,5,5,21,0,0,0,0,0.9,18,0,109.56,0.139,219.9,1000,93.33,3.383
2015-05-05 21:30:00,2015,5,5,21,30,0,0,0,0.9,17,3,113.62,0.139,219.9,1000,99.38,3.346
2015-05-05 22:00:00,2015,5,5,22,0,0,0,0,0.9,17,1,117.17,0.139,235.4,1000,96.15,3.31
2015-05-05 22:30:00,2015,5,5,22,30,0,0,0,0.9,16,0,120.11,0.139,235.4,1000,100.0,3.283
2015-05-05 23:00:00,2015,5,5,23,0,0,0,0,1.0,16,1,122.36,0.139,249.9,1000,99.71,3.257
2015-05-05 23:30:00,2015,5,5,23,30,0,0,0,1.0,16,0,123.81,0.139,249.9,1000,99.71,3.243
2015-05-06 00:00:00,2015,5,6,0,0,0,0,0,1.0,16,0,124.4,0.139,262.7,1000,97.58,3.229
2015-05-06 00:30:00,2015,5,6,0,30,0,0,0,0.9,15,0,124.12,0.139,262.7,1000,100.0,3.23
2015-05-06 01:00:00,2015,5,6,1,0,0,0,0,0.9,15,0,122.97,0.139,273.0,1000,100.0,3.232
2015-05-06 01:30:00,2015,5,6,1,30,0,0,0,0.9,15,0,121.0,0.139,273.0,1000,100.0,3.245
2015-05-06 02:00:00,2015,5,6,2,0,0,0,0,0.9,15,0,118.3,0.139,280.3,1000,100.0,3.259
2015-05-06 02:30:00,2015,5,6,2,30,0,0,0,0.8,14,0,114.96,0.139,280.3,1000,100.0,3.277
2015-05-06 03:00:00,2015,5,6,3,0,0,0,0,0.8,14,0,111.07,0.139,286.3,1000,99.54,3.295
2015-05-06 03:30:00,2015,5,6,3,30,0,0,0,0.8,14,0,106.73,0.139,286.3,1000,100.0,3.2880000000000003
2015-05-06 04:00:00,2015,5,6,4,0,0,0,0,0.8,14,0,102.02,0.139,300.90000000000003,1000,100.0,3.282
2015-05-06 04:30:00,2015,5,6,4,30,0,0,0,0.7000000000000001,14,0,97.0,0.139,300.90000000000003,1000,100.0,3.246
2015-05-06 05:00:00,2015,5,6,5,0,0,0,0,0.6000000000000001,15,0,91.75,0.139,334.1,1000,99.75,3.21
2015-05-06 05:30:00,2015,5,6,5,30,26,22,63,0.7000000000000001,15,0,86.3,0.139,334.1,1000,93.58,3.157
2015-05-06 06:00:00,2015,5,6,6,0,96,63,207,0.9,16,0,80.71000000000001,0.139,28.1,1000,96.79,3.105
2015-05-06 06:30:00,2015,5,6,6,30,183,97,333,0.9,17,0,75.0,0.139,28.1,1000,96.79,3.051
2015-05-06 07:00:00,2015,5,6,7,0,278,123,438,1.0,18,0,69.23,0.139,52.6,1000,96.63,2.998
2015-05-06 07:30:00,2015,5,6,7,30,375,144,516,1.2000000000000002,19,0,63.41,0.139,52.6,1000,90.78,2.964
2015-05-06 08:00:00,2015,5,6,8,0,471,160,580,1.4,21,0,57.6,0.139,60.5,1000,83.35000000000001,2.931
2015-05-06 08:30:00,2015,5,6,8,30,562,174,628,1.5,22,0,51.83,0.139,60.5,1000,78.41,2.918
2015-05-06 09:00:00,2015,5,6,9,0,646,187,662,1.7000000000000002,23,0,46.15,0.139,58.8,1000,74.41,2.905
2015-05-06 09:30:00,2015,5,6,9,30,721,196,692,1.7000000000000002,23,0,40.65,0.139,58.8,1000,74.4,2.924
2015-05-06 10:00:00,2015,5,6,10,0,775,238,658,1.7000000000000002,24,0,35.44,0.139,65.2,1000,70.49,2.943
2015-05-06 10:30:00,2015,5,6,10,30,826,245,676,1.7000000000000002,24,0,30.7,0.139,65.2,1000,70.47,2.984
2015-05-06 11:00:00,2015,5,6,11,0,864,251,686,1.7000000000000002,25,0,26.7,0.139,78.30000000000001,1000,66.97,3.026
2015-05-06 11:30:00,2015,5,6,11,30,888,254,693,1.7000000000000002,25,0,23.84,0.139,78.30000000000001,1000,66.96000000000001,3.083
2015-05-06 12:00:00,2015,5,6,12,0,896,260,689,1.7000000000000002,25,2,22.57,0.139,89.7,1000,67.36,3.142
2015-05-06 12:30:00,2015,5,6,12,30,890,259,686,1.7000000000000002,25,0,23.16,0.139,89.7,1000,67.35,3.216
2015-05-06 13:00:00,2015,5,6,13,0,860,286,636,1.8,25,1,25.47,0.139,94.8,1000,67.42,3.291
2015-05-06 13:30:00,2015,5,6,13,30,826,281,623,1.9,25,2,29.09,0.139,94.8,1000,67.41,3.37
2015-05-06 14:00:00,2015,5,6,14,0,699,335,436,2.0,25,3,33.59,0.139,97.4,1000,67.43,3.4490000000000003
2015-05-06 14:30:00,2015,5,6,14,30,691,270,538,2.1,24,7,38.65,0.139,97.4,1000,67.43,3.522
2015-05-06 15:00:00,2015,5,6,15,0,621,282,472,2.2,24,8,44.05,0.139,102.6,1000,68.12,3.595
2015-05-06 15:30:00,2015,5,6,15,30,413,297,180,2.2,24,7,49.67,0.139,102.6,1000,72.3,3.641
2015-05-06 16:00:00,2015,5,6,16,0,418,228,334,2.2,24,7,55.41,0.139,107.1,1000,73.73,3.687
2015-05-06 16:30:00,2015,5,6,16,30,215,192,48,1.9,23,7,61.21,0.139,107.1,1000,78.29,3.718
2015-05-06 17:00:00,2015,5,6,17,0,12,12,0,1.7000000000000002,22,7,67.02,0.139,108.0,1000,85.52,3.75
2015-05-06 17:30:00,2015,5,6,17,30,80,80,0,1.4,21,6,72.8,0.139,108.0,1000,90.91,3.784
2015-05-06 18:00:00,2015,5,6,18,0,45,45,0,1.1,21,7,78.53,0.139,103.5,1000,91.9,3.819
2015-05-06 18:30:00,2015,5,6,18,30,15,15,0,1.0,20,7,84.16,0.139,103.5,1000,97.75,3.847
2015-05-06 19:00:00,2015,5,6,19,0,0,0,0,1.0,19,7,89.65,0.139,95.2,1000,100.0,3.876
2015-05-06 19:30:00,2015,5,6,19,30,0,0,0,1.0,19,4,94.97,0.139,95.2,1000,100.0,3.888
2015-05-06 20:00:00,2015,5,6,20,0,0,0,0,1.0,19,4,100.06,0.139,88.9,1000,98.21,3.901
2015-05-06 20:30:00,2015,5,6,20,30,0,0,0,1.1,18,7,104.88,0.139,88.9,1000,100.0,3.883
2015-05-06 21:00:00,2015,5,6,21,0,0,0,0,1.3,18,7,109.35,0.139,86.5,1000,100.0,3.865
2015-05-06 21:30:00,2015,5,6,21,30,0,0,0,1.4,17,7,113.39,0.139,86.5,1000,100.0,3.823
2015-05-06 22:00:00,2015,5,6,22,0,0,0,0,1.6,17,7,116.93,0.139,94.0,1000,100.0,3.782
2015-05-06 22:30:00,2015,5,6,22,30,0,0,0,1.6,16,7,119.86,0.139,94.0,1000,100.0,3.721
2015-05-06 23:00:00,2015,5,6,23,0,0,0,0,1.7000000000000002,16,4,122.09,0.139,103.6,1000,100.0,3.661
2015-05-06 23:30:00,2015,5,6,23,30,0,0,0,1.5,16,8,123.53,0.139,103.6,1000,100.0,3.599
2015-05-07 00:00:00,2015,5,7,0,0,0,0,0,1.4,16,7,124.13,0.139,108.1,1000,99.35,3.5380000000000003
2015-05-07 00:30:00,2015,5,7,0,30,0,0,0,1.2000000000000002,15,7,123.84,0.139,108.1,1000,100.0,3.496
2015-05-07 01:00:00,2015,5,7,1,0,0,0,0,1.1,15,7,122.69,0.139,109.8,1000,100.0,3.454
2015-05-07 01:30:00,2015,5,7,1,30,0,0,0,1.0,14,7,120.73,0.139,109.8,1000,100.0,3.4290000000000003
2015-05-07 02:00:00,2015,5,7,2,0,0,0,0,1.0,14,3,118.04,0.139,104.6,1000,100.0,3.404
2015-05-07 02:30:00,2015,5,7,2,30,0,0,0,0.9,14,3,114.71,0.139,104.6,1000,100.0,3.386
2015-05-07 03:00:00,2015,5,7,3,0,0,0,0,0.9,14,3,110.83,0.139,97.1,1000,100.0,3.369
2015-05-07 03:30:00,2015,5,7,3,30,0,0,0,0.9,13,3,106.5,0.139,97.1,1000,100.0,3.35
2015-05-07 04:00:00,2015,5,7,4,0,0,0,0,0.9,13,1,101.8,0.139,87.5,1000,100.0,3.331
2015-05-07 04:30:00,2015,5,7,4,30,0,0,0,1.0,13,0,96.79,0.139,87.5,1000,100.0,3.3080000000000003
2015-05-07 05:00:00,2015,5,7,5,0,0,0,0,1.1,13,0,91.55,0.139,79.2,1000,100.0,3.285
2015-05-07 05:30:00,2015,5,7,5,30,22,20,30,1.4,13,0,86.11,0.139,79.2,1000,100.0,3.261
2015-05-07 06:00:00,2015,5,7,6,0,90,69,127,1.7000000000000002,14,0,80.52,0.139,74.10000000000001,1000,100.0,3.237
2015-05-07 06:30:00,2015,5,7,6,30,175,115,228,1.7000000000000002,15,0,74.82000000000001,0.139,74.10000000000001,1000,95.88,3.211
2015-05-07 07:00:00,2015,5,7,7,0,268,150,329,1.7000000000000002,16,0,69.05,0.139,79.5,1000,94.1,3.186
2015-05-07 07:30:00,2015,5,7,7,30,363,180,405,1.7000000000000002,17,0,63.24,0.139,79.5,1000,88.33,3.164
2015-05-07 08:00:00,2015,5,7,8,0,458,201,476,1.7000000000000002,18,0,57.42,0.139,83.5,1000,84.74,3.143
2015-05-07 08:30:00,2015,5,7,8,30,547,221,526,1.6,19,0,51.64,0.139,83.5,1000,79.62,3.123
2015-05-07 09:00:00,2015,5,7,9,0,632,233,573,1.6,20,0,45.96,0.139,88.2,1000,75.07000000000001,3.104
2015-05-07 09:30:00,2015,5,7,9,30,706,245,605,1.6,20,0,40.46,0.139,88.2,1000,75.06,3.083
2015-05-07 10:00:00,2015,5,7,10,0,789,196,726,1.6,21,0,35.230000000000004,0.139,97.8,1000,71.14,3.063
2015-05-07 10:30:00,2015,5,7,10,30,842,201,743,1.6,22,0,30.47,0.139,97.8,1000,66.91,3.041
2015-05-07 11:00:00,2015,5,7,11,0,882,204,756,1.6,23,0,26.45,0.139,110.8,1000,64.8,3.019
2015-05-07 11:30:00,2015,5,7,11,30,907,206,764,1.6,23,0,23.57,0.139,110.8,1000,64.77,2.997
2015-05-07 12:00:00,2015,5,7,12,0,919,204,772,1.6,23,0,22.29,0.139,123.2,1000,63.370000000000005,2.975
2015-05-07 12:30:00,2015,5,7,12,30,915,204,771,1.5,23,0,22.89,0.139,123.2,1000,63.34,2.958
2015-05-07 13:00:00,2015,5,7,13,0,894,206,760,1.5,24,0,25.23,0.139,132.5,1000,65.38,2.9410000000000003
2015-05-07 13:30:00,2015,5,7,13,30,860,203,750,1.4,24,2,28.88,0.139,132.5,1000,65.35,2.9290000000000003
2015-05-07 14:00:00,2015,5,7,14,0,468,395,86,1.4,24,3,33.4,0.139,138.1,1000,66.73,2.918
2015-05-07 14:30:00,2015,5,7,14,30,451,371,102,1.4,24,3,38.47,0.139,138.1,1000,66.71000000000001,2.908
2015-05-07 15:00:00,2015,5,7,15,0,409,336,101,1.4,24,2,43.89,0.139,140.20000000000002,1000,67.26,2.899
2015-05-07 15:30:00,2015,5,7,15,30,600,173,658,1.4,24,0,49.51,0.139,140.20000000000002,1000,67.24,2.883
2015-05-07 16:00:00,2015,5,7,16,0,510,163,609,1.4,24,0,55.26,0.139,140.0,1000,68.22,2.868
2015-05-07 16:30:00,2015,5,7,16,30,416,148,553,1.3,23,0,61.06,0.139,140.0,1000,72.43,2.841
2015-05-07 17:00:00,2015,5,7,17,0,320,130,483,1.3,23,0,66.87,0.139,139.70000000000002,1000,75.62,2.816
2015-05-07 17:30:00,2015,5,7,17,30,224,107,391,1.1,22,1,72.65,0.139,139.70000000000002,1000,80.34,2.785
2015-05-07 18:00:00,2015,5,7,18,0,134,77,283,1.0,21,0,78.37,0.139,142.1,1000,89.05,2.755
2015-05-07 18:30:00,2015,5,7,18,30,54,40,134,1.0,20,0,83.99,0.139,142.1,1000,94.7,2.731
2015-05-07 19:00:00,2015,5,7,19,0,0,0,0,1.1,19,0,89.48,0.139,146.3,1000,91.08,2.707
2015-05-07 19:30:00,2015,5,7,19,30,0,0,0,1.2000000000000002,18,0,94.79,0.139,146.3,1000,96.97,2.694
2015-05-07 20:00:00,2015,5,7,20,0,0,0,0,1.3,18,3,99.88,0.139,152.0,1000,93.9,2.681
2015-05-07 20:30:00,2015,5,7,20,30,0,0,0,1.3,17,3,104.68,0.139,152.0,1000,100.0,2.677
2015-05-07 21:00:00,2015,5,7,21,0,0,0,0,1.3,17,1,109.14,0.139,158.60000000000002,1000,97.91,2.674
2015-05-07 21:30:00,2015,5,7,21,30,0,0,0,1.2000000000000002,16,0,113.17,0.139,158.60000000000002,1000,97.92,2.6870000000000003
2015-05-07 22:00:00,2015,5,7,22,0,0,0,0,1.2000000000000002,16,0,116.69,0.139,164.0,1000,96.24,2.702
2015-05-07 22:30:00,2015,5,7,22,30,0,0,0,1.1,16,0,119.61,0.139,164.0,1000,100.0,2.722
2015-05-07 23:00:00,2015,5,7,23,0,0,0,0,1.1,16,0,121.83,0.139,169.70000000000002,1000,100.0,2.743
2015-05-07 23:30:00,2015,5,7,23,30,0,0,0,1.0,15,0,123.26,0.139,169.70000000000002,1000,100.0,2.752
2015-05-08 00:00:00,2015,5,8,0,0,0,0,0,1.0,15,3,123.85,0.139,177.0,1000,100.0,2.762
2015-05-08 00:30:00,2015,5,8,0,30,0,0,0,1.0,15,3,123.57,0.139,177.0,1000,100.0,2.756
2015-05-08 01:00:00,2015,5,8,1,0,0,0,0,1.0,15,4,122.42,0.139,184.7,1000,100.0,2.75
2015-05-08 01:30:00,2015,5,8,1,30,0,0,0,0.9,14,4,120.47,0.139,184.7,1000,100.0,2.734
2015-05-08 02:00:00,2015,5,8,2,0,0,0,0,0.9,14,4,117.78,0.139,190.5,1000,100.0,2.718
2015-05-08 02:30:00,2015,5,8,2,30,0,0,0,0.9,14,4,114.46,0.139,190.5,1000,100.0,2.702
2015-05-08 03:00:00,2015,5,8,3,0,0,0,0,0.9,14,4,110.6,0.139,197.1,1000,100.0,2.686
2015-05-08 03:30:00,2015,5,8,3,30,0,0,0,0.8,13,3,106.28,0.139,197.1,1000,100.0,2.66
2015-05-08 04:00:00,2015,5,8,4,0,0,0,0,0.8,13,3,101.59,0.139,201.4,1000,100.0,2.634
2015-05-08 04:30:00,2015,5,8,4,30,0,0,0,0.7000000000000001,13,3,96.59,0.139,201.4,1000,100.0,2.602
2015-05-08 05:00:00,2015,5,8,5,0,0,0,0,0.7000000000000001,14,1,91.35,0.139,199.7,1000,100.0,2.57
2015-05-08 05:30:00,2015,5,8,5,30,26,24,22,0.9,15,3,85.92,0.139,199.7,1000,99.35,2.543
2015-05-08 06:00:00,2015,5,8,6,0,84,58,158,1.2000000000000002,16,3,80.34,0.139,185.7,1000,98.73,2.518
2015-05-08 06:30:00,2015,5,8,6,30,155,107,183,1.2000000000000002,17,7,74.65,0.139,185.7,1000,92.67,2.495
2015-05-08 07:00:00,2015,5,8,7,0,256,139,324,1.2000000000000002,18,7,68.88,0.139,160.20000000000002,1000,90.77,2.472
2015-05-08 07:30:00,2015,5,8,7,30,342,153,417,1.3,19,3,63.07,0.139,160.20000000000002,1000,85.28,2.461
